"crop_T1","fert_T1","doe_T1","unique_soil_T1","Cntrl_CO2_flux_ug_g_d","Cntrl_CO2_flux_ug_g_d_glu","Cntrl_CO2_flux_ug_g_d_soil","Cntrl_cum_CO2_flux_ug_g","Cntrl_cum_CO2_flux_ug_g_glu","Cntrl_cum_CO2_flux_ug_g_soil","glucose_CO2_flux_ug_g_d","glucose_CO2_flux_ug_g_d_glu","glucose_CO2_flux_ug_g_d_soil","glucose_cum_CO2_flux_ug_g","glucose_cum_CO2_flux_ug_g_glu","glucose_cum_CO2_flux_ug_g_soil","priming_CO2_flux_ug_g_d","priming_cum_CO2_flux_ug_g_soil","relativePE_cum_CO2_flux_ug_g_soil"
"Corn","0N",132,12,8.72713196339308,NA,8.72713196339308,2204.01855168178,NA,2204.01855168178,9.30440098181486,0.22191984888083,9.08248113293403,2396.28689202254,150.417230799593,2245.86966122294,0.355349169540958,41.8511095411677,41.8511095411677
"Corn","0N",146,1,18.8331923604191,NA,18.8331923604191,3323.16321405409,NA,3323.16321405409,19.4704682926528,0.542217316464136,18.9282509761886,4130.53018964265,264.774985356002,3865.75520428665,0.0950586157695277,542.591990232563,542.591990232563
"Corn","0N",146,3,6.37556077684616,NA,6.37556077684616,1506.9548210811,NA,1506.9548210811,7.45025582202784,0.218069445602227,7.23218637642561,1767.75724152113,156.458046519854,1611.29919500127,0.85662559957945,104.344373920175,104.344373920175
"Corn","0N",146,10,12.6850922645534,NA,12.6850922645534,2733.23290104104,NA,2733.23290104104,12.9625891806824,0.296948546761499,12.6656406339209,2735.1419579077,190.259017515745,2544.88294039195,-0.0194516306325898,-188.349960649085,-188.349960649085
"Corn","0N",146,12,9.33305805700718,NA,9.33305805700718,2334.68136447988,NA,2334.68136447988,10.512933205757,0.236636974010613,10.2762962317464,2543.46795690313,153.730148435742,2389.73780846739,0.943238174739177,55.0564439875161,55.0564439875161
"Corn","112N",5,2,26.3609547418452,NA,26.3609547418452,131.804773709226,NA,131.804773709226,26.8768250172336,7.93225870169161,18.944566315542,134.384125086168,39.6612935084581,94.7228315777099,-7.41638842630319,-37.0819421315159,-37.0819421315159
"Corn","112N",5,4,25.5154933844871,NA,25.5154933844871,127.577466922435,NA,127.577466922435,29.5005748643835,8.14806614766482,21.3525087167186,147.502874321917,40.7403307383241,106.762543583593,-4.16298466776843,-20.8149233388421,-20.8149233388421
"Corn","112N",5,7,15.9179865039646,NA,15.9179865039646,79.5899325198232,NA,79.5899325198232,22.2607910809114,5.8832315587401,16.3775595221713,111.303955404557,29.4161577937005,81.8877976108564,0.459573018206644,2.29786509103322,2.29786509103322
"Corn","112N",5,11,18.7476765875283,NA,18.7476765875283,93.7383829376415,NA,93.7383829376415,26.032336600314,6.58507751182796,19.4472590884861,130.16168300157,32.9253875591398,97.2362954424303,0.699582500957764,3.49791250478881,3.49791250478881
"Corn","112N",10,2,19.6661844107133,NA,19.6661844107133,230.135695762793,NA,230.135695762793,21.2994116739569,3.52988371453738,17.7695279594195,240.881183455953,57.310712081145,183.570471374808,-1.8966564512938,-46.565224387985,-46.565224387985
"Corn","112N",10,4,20.4429060653481,NA,20.4429060653481,229.791997249176,NA,229.791997249176,22.2869292781878,3.2093443801857,19.0775848980021,258.937520712856,56.7870526392526,202.150468073604,-1.36532116734606,-27.6415291755724,-27.6415291755724
"Corn","112N",10,7,16.5823695332416,NA,16.5823695332416,162.501780186031,NA,162.501780186031,18.5359571363198,2.98676594291223,15.5491911934075,203.983741086156,44.3499875082616,159.633753577894,-1.03317833983408,-2.86802660813717,-2.86802660813717
"Corn","112N",10,11,20.1426260675834,NA,20.1426260675834,194.451513275559,NA,194.451513275559,22.0331169365392,2.70195004953422,19.3311668870049,240.327267684266,46.4351378068109,193.892129877455,-0.811459180578495,-0.559383398103677,-0.559383398103677
"Corn","112N",16,2,22.3399775192602,NA,22.3399775192602,364.175560878354,NA,364.175560878354,26.8024412333416,3.68136390685534,23.1210773264863,401.695830856002,79.398895522277,322.296935333725,0.781099807226099,-41.8786255446283,-41.8786255446283
"Corn","112N",16,4,23.581068614521,NA,23.581068614521,371.278408936302,NA,371.278408936302,27.1865942729838,3.31042065540084,23.876173617583,422.057086350759,76.6495765716576,345.407509779102,0.295105003062027,-25.8708991572003,-25.8708991572003
"Corn","112N",16,7,15.0031603373813,NA,15.0031603373813,252.520742210319,NA,252.520742210319,15.7246181912099,2.21923358700058,13.5053846042093,298.331450233415,57.6653890302651,240.66606120315,-1.49777573317198,-11.8546810071691,-11.8546810071691
"Corn","112N",16,11,18.5455849333508,NA,18.5455849333508,305.725022875663,NA,305.725022875663,19.7223145724801,1.80117217832874,17.9211423941513,358.661155119146,57.2421708767834,301.418984242363,-0.624442539199457,-4.30603863330037,-4.30603863330037
"Corn","112N",24,2,23.0262614805459,NA,23.0262614805459,548.385652722721,NA,548.385652722721,27.3377247427561,3.29780763568152,24.0399171070746,620.397628798051,105.781356607729,514.616272190322,1.01365562652868,-33.7693805323989,-33.7693805323989
"Corn","112N",24,4,24.4562287410343,NA,24.4562287410343,566.928238864576,NA,566.928238864576,27.6494755507989,2.75729720088978,24.8921783499092,643.252890757151,98.7079541787759,544.544936578375,0.435949608874868,-22.3833022862013,-22.3833022862013
"Corn","112N",24,7,12.2365488775708,NA,12.2365488775708,350.413133230885,NA,350.413133230885,13.8682195243321,1.616793290301,12.2514262340311,409.277206428072,70.5997353526731,338.677471075399,0.0148773564603619,-11.7356621554862,-11.7356621554862
"Corn","112N",24,11,17.7349874261776,NA,17.7349874261776,447.604922285084,NA,447.604922285084,17.9140492506221,1.31411586271092,16.5999333879112,501.973549124123,67.7550977784707,434.218451345652,-1.13505403826643,-13.3864709394318,-13.3864709394318
"Corn","112N",31,2,30.0338485713609,NA,30.0338485713609,758.622592722247,NA,758.622592722247,36.5769791299102,3.37495930412759,33.2020198257826,876.436482707423,129.406071736622,747.0304109708,3.16817125442176,-11.5921817514466,-11.5921817514466
"Corn","112N",31,4,30.4096376579849,NA,30.4096376579849,779.795702470471,NA,779.795702470471,35.9756313761717,2.74919728375258,33.2264340924191,895.082310390353,117.952335165044,777.129975225309,2.8167964344342,-2.66572724516197,-2.66572724516197
"Corn","112N",31,7,12.3602457066218,NA,12.3602457066218,436.934853177238,NA,436.934853177238,14.9757247025118,1.34527995350292,13.6304447490089,514.107279345655,80.0166950271935,434.090584318461,1.27019904238709,-2.84426885877645,-2.84426885877645
"Corn","112N",31,11,17.3681849980689,NA,17.3681849980689,569.182217271566,NA,569.182217271566,19.3693147653937,1.1722236701203,18.1970910952734,637.558752481879,75.9606634693128,561.598089012566,0.828906097204502,-7.58412825900029,-7.58412825900029
"Corn","112N",38,2,21.6422751999055,NA,21.6422751999055,910.118519121586,NA,910.118519121586,28.2199811005522,2.30221585415904,25.9177652463932,1073.97635041129,145.521582715736,928.454767695553,4.27549004648766,18.3362485739671,18.3362485739671
"Corn","112N",38,4,22.4554120725941,NA,22.4554120725941,936.98358697863,NA,936.98358697863,32.9188684482783,2.3384214380683,30.58044701021,1125.5143895283,134.321285231522,991.193104296778,8.12503493761583,54.2095173181486,54.2095173181486
"Corn","112N",38,7,11.0613281774188,NA,11.0613281774188,514.364150419169,NA,514.364150419169,15.6135447815621,1.24752236848271,14.3660224130794,623.40209281659,88.7493516065725,534.652741210017,3.30469423566063,20.2885907908478,20.2885907908478
"Corn","112N",38,11,15.0923196726939,NA,15.0923196726939,674.828454980424,NA,674.828454980424,17.4237722962774,0.979752885880323,16.4440194103971,759.525158555821,82.818933670475,676.706224885346,1.3516997377032,1.87776990492205,1.87776990492205
"Corn","112N",47,2,24.5546042955152,NA,24.5546042955152,1131.10995778122,NA,1131.10995778122,32.2405798352319,2.37883176359068,29.8617480716412,1364.14156892837,166.931068588052,1197.21050034032,5.30714377612598,66.1005425591009,66.1005425591009
"Corn","112N",47,4,26.3895573376979,NA,26.3895573376979,1174.48960301791,NA,1174.48960301791,28.5479319221836,1.98365805669853,26.564273865485,1382.44577682795,152.174207741809,1230.27156908614,0.174716527787172,55.7819660682333,55.7819660682333
"Corn","112N",47,7,10.5958825805327,NA,10.5958825805327,609.727093643964,NA,609.727093643964,20.155724088258,1.34319945443346,18.8125246338246,804.803609610912,100.838146696474,703.965462914438,8.21664205329183,94.2383692704744,94.2383692704744
"Corn","112N",47,11,13.8389270477335,NA,13.8389270477335,799.378798410025,NA,799.378798410025,17.5907694370513,0.911142716812954,16.6796267202384,917.842083489282,91.0192181217916,826.822865367491,2.84069967250488,27.4440669574661,27.4440669574661
"Corn","112N",54,2,31.9840571839099,NA,31.9840571839099,1354.99835806859,NA,1354.99835806859,34.391273673932,2.29691476238631,32.0943589115457,1604.8804846459,183.009471924756,1421.87101272114,0.110301727635797,66.8726546525513,66.8726546525513
"Corn","112N",54,4,32.7565427398525,NA,32.7565427398525,1403.78540219688,NA,1403.78540219688,34.0074179061404,1.83839619087183,32.1690217152686,1620.49770217094,165.042981077912,1455.45472109302,-0.587521024583879,51.6693188961463,51.6693188961463
"Corn","112N",54,7,10.2671095525062,NA,10.2671095525062,681.596860511508,NA,681.596860511508,20.9564391758582,1.13430842716138,19.8221307486969,951.49868384192,108.778305686603,842.720378155316,9.55502119619064,161.123517643809,161.123517643809
"Corn","112N",54,11,14.4139648361407,NA,14.4139648361407,900.27655226301,NA,900.27655226301,17.3309953754575,0.834297015482098,16.4966983599754,1039.15905111748,96.8592972301663,942.299753887318,2.08273352383465,42.0232016243085,42.0232016243085
"Corn","112N",60,2,26.8977204339801,NA,26.8977204339801,1516.38468067247,NA,1516.38468067247,26.8200491581319,1.49080261289543,25.3292465452365,1765.80077959469,191.954287602128,1573.84649199256,-1.56847388874361,57.4618113200897,57.4618113200897
"Corn","112N",60,4,28.2008398779899,NA,28.2008398779899,1572.99044146482,NA,1572.99044146482,27.3113974674896,1.30575131872629,26.0056461487634,1784.36608697587,172.877488990269,1611.4885979856,-2.19519372922654,38.4981565207868,38.4981565207868
"Corn","112N",60,7,9.72655478690836,NA,9.72655478690836,739.956189232958,NA,739.956189232958,16.623899974802,0.722554445970777,15.9013455288312,1051.24208369073,113.113632362428,938.128451328304,6.17479074192285,198.172262095346,198.172262095346
"Corn","112N",60,11,13.0244635653284,NA,13.0244635653284,978.42333365498,NA,978.42333365498,15.3484468046234,0.631552443569203,14.7168943610542,1131.24973194522,100.648611891582,1030.60112005364,1.69243079572582,52.1777863986633,52.1777863986633
"Corn","112N",67,2,20.6050382050178,NA,20.6050382050178,1660.6199481076,NA,1660.6199481076,23.1615049050602,1.18460219145907,21.9769027136012,1927.93131393011,200.246502942342,1727.68481098777,1.37186450858331,67.064862880173,67.064862880173
"Corn","112N",67,4,21.3827440240827,NA,21.3827440240827,1722.6696496334,NA,1722.6696496334,22.2002351910766,0.995783149411721,21.2044520416649,1939.76773331341,179.847971036151,1759.91976227726,-0.178291982417786,37.2501126438626,37.2501126438626
"Corn","112N",67,7,9.26107020225471,NA,9.26107020225471,804.783680648741,NA,804.783680648741,12.1830321019389,0.501530952922266,11.6815011490167,1136.5233084043,116.624349032884,1019.89895937142,2.42043094676194,215.115278722679,215.115278722679
"Corn","112N",67,11,11.1765912144453,NA,11.1765912144453,1056.6594721561,NA,1056.6594721561,13.1470001109976,0.508593536008343,12.6384065749893,1223.27873272221,104.20876664364,1119.06996607857,1.46181536054396,62.4104939224712,62.4104939224712
"Corn","112N",76,2,20.9371828161026,NA,20.9371828161026,1849.05459345252,NA,1849.05459345252,22.073274589986,1.03310685525882,21.0401677347271,2126.59078523999,209.544464639671,1917.04632060031,0.102984918624493,67.9917271477934,67.9917271477934
"Corn","112N",76,4,24.6572723118499,NA,24.6572723118499,1944.58510044005,NA,1944.58510044005,24.6052435883924,1.02917566062742,23.576067927765,2161.21492560894,189.110551981798,1972.10437362714,-1.08120438408491,27.5192731870982,27.5192731870982
"Corn","112N",76,7,10.419926112928,NA,10.419926112928,898.563015665093,NA,898.563015665093,10.7741606645382,0.452311355686454,10.3218493088517,1233.49075438515,120.695151234062,1112.79560315109,-0.0980768040763209,214.232587485993,214.232587485993
"Corn","112N",76,11,10.2296850060603,NA,10.2296850060603,1148.72663721064,NA,1148.72663721064,11.9548011545518,0.4415532179939,11.5132479365579,1330.87194311317,108.182745605585,1222.68919750759,1.28356293049758,73.9625602969495,73.9625602969495
"Corn","112N",87,2,17.1350371358842,NA,17.1350371358842,2037.54000194725,NA,2037.54000194725,18.5573922166879,0.700297169848741,17.8570950468392,2330.72209962355,217.247733508007,2113.47436611555,0.722057910955009,75.9343641682985,75.9343641682985
"Corn","112N",87,4,19.0794740294102,NA,19.0794740294102,2154.45931476356,NA,2154.45931476356,18.6833850654217,0.733142374210511,17.9502426912112,2366.73216132858,197.175118098114,2169.55704323047,-1.12923133819899,15.0977284669098,15.0977284669098
"Corn","112N",87,7,10.9174107786546,NA,10.9174107786546,1018.65453423029,NA,1018.65453423029,9.0857449853961,0.376109544681582,8.70963544071452,1333.4339492245,124.832356225559,1208.60159299895,-2.20777533794008,189.947058768652,189.947058768652
"Corn","112N",87,11,8.69547345864354,NA,8.69547345864354,1244.37684525572,NA,1244.37684525572,9.83511051628461,0.33313317077609,9.50197734550852,1439.05815879231,111.847210484122,1327.21094830818,0.806503886864977,82.8341030524639,82.8341030524639
"Corn","112N",100,2,14.8686661019711,NA,14.8686661019711,2230.83266127287,NA,2230.83266127287,16.2979775285555,0.545822420923137,15.7521551076324,2542.59580749477,224.343424980008,2318.25238251477,0.883489005661293,87.4197212418949,87.4197212418949
"Corn","112N",100,4,16.1162273971496,NA,16.1162273971496,2363.9702709265,NA,2363.9702709265,19.0582898803562,0.738801275030985,18.3194886053253,2614.48992977321,206.779534673517,2407.71039509969,2.20326120817568,43.7401241731932,43.7401241731932
"Corn","112N",100,7,13.0307594595723,NA,13.0307594595723,1188.05440720473,NA,1188.05440720473,9.20637564785325,0.378481557416867,8.82789409043638,1453.1168326466,129.752616471979,1323.36421617462,-4.20286536913594,135.309808969885,135.309808969885
"Corn","112N",100,11,9.14492801426459,NA,9.14492801426459,1363.26090944116,NA,1363.26090944116,9.59927070161203,0.307715622356742,9.29155507925529,1563.84867791326,115.84751357476,1448.0011643385,0.146627064990698,84.7402548973432,84.7402548973432
"Corn","112N",114,2,14.6292156076939,NA,14.6292156076939,2435.64167978059,NA,2435.64167978059,13.5475966871546,0.456579544721367,13.0910171424332,2732.26216111494,230.735538606107,2501.52662250883,-1.53819846526068,65.8849427282457,65.8849427282457
"Corn","112N",114,4,15.2801374586062,NA,15.2801374586062,2577.89219534699,NA,2577.89219534699,18.6486690211669,0.717806688925517,17.9308623322414,2875.57129606955,216.828828318474,2658.74246775107,2.6507248736352,80.8502724040859,80.8502724040859
"Corn","112N",114,7,10.7817577169144,NA,10.7817577169144,1338.99901524154,NA,1338.99901524154,8.59932828288026,0.33122403252851,8.26810425035175,1573.50742860692,134.389752927378,1439.11767567954,-2.51365346656268,100.118660438007,100.118660438007
"Corn","112N",114,11,8.55839943118743,NA,8.55839943118743,1483.07850147778,NA,1483.07850147778,8.97788538118936,0.261749887076508,8.71613549411286,1689.53907324991,119.512011993831,1570.02706125608,0.157736062925423,86.9485597782989,86.9485597782989
"Corn","112N",132,2,15.1487458181061,NA,15.1487458181061,2708.3191045065,NA,2708.3191045065,14.6777859657722,0.432523039421388,14.2452629263509,2996.46230849884,238.520953315692,2757.94135518315,-0.903482891755274,49.6222506766508,49.6222506766508
"Corn","112N",132,4,13.6760327671902,NA,13.6760327671902,2824.06078515641,NA,2824.06078515641,18.3256097532971,0.651879416426454,17.6737303368707,3205.4322716289,228.56265781415,2976.86961381475,3.99769756968053,152.808828658336,152.808828658336
"Corn","112N",132,7,8.94090001746285,NA,8.94090001746285,1499.93521555587,NA,1499.93521555587,8.38372382786081,0.31238050607518,8.07134332178563,1724.41445750842,140.012602036731,1584.40185547168,-0.86955669567722,84.466639915817,84.466639915817
"Corn","112N",132,11,8.27440563778406,NA,8.27440563778406,1632.0178029579,NA,1632.0178029579,9.02824459460415,0.234191102163028,8.79405349244112,1852.04747595279,123.727451832765,1728.32002412002,0.519647854657062,96.302221162126,96.302221162126
"Corn","112N",146,2,13.7530189890365,NA,13.7530189890365,2900.86137035301,NA,2900.86137035301,14.7100766114767,0.396151603941123,14.3139250075356,3202.40338105951,244.067075770868,2958.33630528864,0.560906018499077,57.4749349356375,57.4749349356375
"Corn","112N",146,4,14.9066691998329,NA,14.9066691998329,3032.75415395407,NA,3032.75415395407,18.4052311100049,0.577780201529298,17.8274509084756,3463.10550716897,236.65158063556,3226.45392653341,2.92078170864269,193.699772579334,193.699772579334
"Corn","112N",146,7,8.31288334790751,NA,8.31288334790751,1616.31558242657,NA,1616.31558242657,9.81632179860855,0.357635200115493,9.45868659849305,1861.84296268894,145.019494838348,1716.82346785059,1.14580325058554,100.507885424015,100.507885424015
"Corn","112N",146,11,8.8276782506238,NA,8.8276782506238,1755.60529846663,NA,1755.60529846663,10.0279374123699,0.249843993091114,9.77809341927875,1992.43859972597,127.225267736041,1865.21333198992,0.950415168654953,109.608033523295,109.608033523295
"Corn","336N",5,5,13.492725794752,NA,13.492725794752,67.4636289737598,NA,67.4636289737598,23.2196457097231,7.68483221804582,15.5348134916773,116.098228548616,38.4241610902291,77.6740674583865,2.04208769692534,10.2104384846267,10.2104384846267
"Corn","336N",5,6,13.4242438544373,NA,13.4242438544373,67.1212192721864,NA,67.1212192721864,24.1235523453158,7.22778348428121,16.8957688610346,120.617761726579,36.138917421406,84.478844305173,3.47152500659731,17.3576250329866,17.3576250329866
"Corn","336N",5,8,22.7688726579655,NA,22.7688726579655,113.844363289828,NA,113.844363289828,29.6382958027074,8.85297010585797,20.7853256968495,148.191479013537,44.2648505292899,103.926628484247,-1.98354696111608,-9.91773480558039,-9.91773480558039
"Corn","336N",5,9,24.8762466406891,NA,24.8762466406891,124.381233203446,NA,124.381233203446,31.2557096753911,9.13839091426195,22.1173187611291,156.278548376955,45.6919545713098,110.586593805646,-2.75892787955996,-13.7946393977998,-13.7946393977998
"Corn","336N",10,5,14.9731261595367,NA,14.9731261595367,142.329259771443,NA,142.329259771443,19.5254835446545,3.51803987016806,16.0074436744864,213.725646271888,56.0143604410694,157.711285830819,1.03431751494972,15.3820260593753,15.3820260593753
"Corn","336N",10,6,13.7032000786989,NA,13.7032000786989,135.637219665681,NA,135.637219665681,19.6076705067015,2.96417676026499,16.6434937464365,218.656114260086,50.959801222731,167.696313037356,2.94029366773766,32.0590933716748,32.0590933716748
"Corn","336N",10,8,18.5945579674842,NA,18.5945579674842,206.817153127249,NA,206.817153127249,23.0231849797884,3.88350141427067,19.1396835655177,263.307403912479,63.6823576006432,199.625046311836,0.545125598033476,-7.19210681541296,-7.19210681541296
"Corn","336N",10,9,25.014520312184,NA,25.014520312184,249.453834764366,NA,249.453834764366,28.897183048392,5.20032848939903,23.696854558993,300.764463618916,71.6935970183049,229.070866600611,-1.31766575319102,-20.3829681637549,-20.3829681637549
"Corn","336N",16,5,13.5717534461798,NA,13.5717534461798,223.759780448522,NA,223.759780448522,17.2773314381736,2.19008656853859,15.087244869635,317.38963490093,69.1548798523009,248.234755048629,1.51549142345521,24.4749746001066,24.4749746001066
"Corn","336N",16,6,11.9832115766564,NA,11.9832115766564,207.536489125619,NA,207.536489125619,16.2588845319635,1.86728786087548,14.391596671088,316.209421451867,62.1635283879838,254.045893063884,2.40838509443157,46.5094039382643,46.5094039382643
"Corn","336N",16,8,21.4942655460477,NA,21.4942655460477,335.782746403535,NA,335.782746403535,26.5738412546957,3.33889852443249,23.2349427302632,422.750451440653,83.7157487472382,339.034702693415,1.74067718421549,3.25195628987996,3.25195628987996
"Corn","336N",16,9,21.2210525121131,NA,21.2210525121131,376.780149837044,NA,376.780149837044,25.01646050955,3.92487431584995,21.0915861937001,450.863226676216,95.2428429134046,355.620383762811,-0.129466318413002,-21.1597660742329,-21.1597660742329
"Corn","336N",24,5,10.6258504192372,NA,10.6258504192372,308.76658380242,NA,308.76658380242,12.8047559519907,1.36137095955768,11.4433849924331,419.827682516856,80.0458475287624,339.781834988093,0.81753457319585,31.0152511856734,31.0152511856734
"Corn","336N",24,6,12.5712825283093,NA,12.5712825283093,308.106749352094,NA,308.106749352094,16.0089566505758,1.57460664640648,14.4343500041693,444.281074656473,74.7603815592357,369.520693097238,1.86306747585996,61.413943745144,61.413943745144
"Corn","336N",24,8,28.2363515079788,NA,28.2363515079788,561.673558467366,NA,561.673558467366,35.6238711411857,3.72783069115596,31.8960404500297,707.741420570139,113.538394276486,594.203026293653,3.6596889420509,32.5294678262871,32.5294678262871
"Corn","336N",24,9,32.6958060319069,NA,32.6958060319069,638.346598092299,NA,638.346598092299,35.5914789720977,4.15522315830936,31.4362558137883,735.595058452997,128.48462817988,607.110430273118,-1.25955021811862,-31.2361678191819,-31.2361678191819
"Corn","336N",31,5,10.4361749358356,NA,10.4361749358356,381.819808353269,NA,381.819808353269,13.7911063615576,1.28465672708927,12.5064496344683,516.365427047759,89.0384446183872,427.326982429371,2.07027469863273,45.5071740761025,45.5071740761025
"Corn","336N",31,6,13.1630144358391,NA,13.1630144358391,400.247850402968,NA,400.247850402968,16.6170741084061,1.41733387009319,15.1997402383129,560.600593415316,84.681718649888,475.918874765428,2.03672580247377,75.6710243624603,75.6710243624603
"Corn","336N",31,8,27.6580786241421,NA,27.6580786241421,755.28010883636,NA,755.28010883636,35.7230830032986,3.11168670761234,32.6113962956863,957.803001593229,135.320201229772,822.482800363457,4.95331767154419,67.2026915270964,67.2026915270964
"Corn","336N",31,9,30.3637615567058,NA,30.3637615567058,850.89292898924,NA,850.89292898924,34.2600893080304,3.16398075880532,31.0961085492251,975.41568360921,150.632493491517,824.783190117693,0.732346992519297,-26.1097388715468,-26.1097388715468
"Corn","336N",38,5,10.7380308803953,NA,10.7380308803953,456.986024516036,NA,456.986024516036,11.5794850365627,0.890183287169229,10.6893017493935,597.421822303698,95.2697276285718,502.152094675126,-0.0487291310018083,45.1660701590898,45.1660701590898
"Corn","336N",38,6,11.5977891977848,NA,11.5977891977848,481.432374787461,NA,481.432374787461,14.8493862157837,1.07567028309871,13.773715932685,664.546296925802,92.211410631579,572.334886294223,2.17592673490023,90.9025115067619,90.9025115067619
"Corn","336N",38,8,21.9283046477342,NA,21.9283046477342,908.7782413705,NA,908.7782413705,27.1773142332169,2.01271434868501,25.1645998845318,1148.04420122575,149.409201670567,998.63499955518,3.23629523679764,89.85675818468,89.85675818468
"Corn","336N",38,9,21.7496250683415,NA,21.7496250683415,1003.14030446763,NA,1003.14030446763,28.4049679558487,2.16560650664342,26.2393614492053,1174.25045930015,165.791739038021,1008.45872026213,4.48973638086374,5.3184157944994,5.3184157944994
"Corn","336N",47,5,10.2053973829606,NA,10.2053973829606,548.834600962681,NA,548.834600962681,10.3829868385229,0.635507658816544,9.74747917970634,690.868703850404,100.989296557921,589.879407292483,-0.45791820325422,41.0448063298019,41.0448063298019
"Corn","336N",47,6,8.44271373643481,NA,8.44271373643481,557.416798415374,NA,557.416798415374,14.4744591225267,0.922736317876273,13.5517228046505,794.816429028542,100.516037492465,694.300391536077,5.10900906821565,136.883593120703,136.883593120703
"Corn","336N",47,8,15.6973990192143,NA,15.6973990192143,1050.05483254343,NA,1050.05483254343,32.169528671523,2.1788530783029,29.9906755932201,1437.56995926945,169.018879375293,1268.55107989416,14.2932765740058,218.496247350732,218.496247350732
"Corn","336N",47,9,27.0934610119561,NA,27.0934610119561,1246.98145357524,NA,1246.98145357524,33.1367034979223,2.31960397918247,30.8170995187399,1472.48079078145,186.668174850663,1285.81261593079,3.72363850678375,38.8311623555533,38.8311623555533
"Corn","336N",54,5,9.57259398151778,NA,9.57259398151778,615.842758833305,NA,615.842758833305,11.2135218896122,0.61320851916656,10.6003133704456,769.363357077689,105.281756192087,664.081600885602,1.02771938892782,48.2388420522966,48.2388420522966
"Corn","336N",54,6,11.3058723322265,NA,11.3058723322265,636.557904740959,NA,636.557904740959,12.8150560683579,0.726778285262355,12.0882777830956,884.521821507048,105.603485489302,778.918336017746,0.782405450869106,142.360431276787,142.360431276787
"Corn","336N",54,8,26.3382441655078,NA,26.3382441655078,1234.42254170198,NA,1234.42254170198,33.6932953057002,2.03700449736643,31.6562908083338,1673.42302640936,183.277910856858,1490.1451155525,5.31804664282591,255.722573850514,255.722573850514
"Corn","336N",54,9,32.0427571441726,NA,32.0427571441726,1471.28075358444,NA,1471.28075358444,41.9095790016927,2.52196327501837,39.3876157266743,1765.8478437933,204.321917775791,1561.52592601751,7.34485858250177,90.2451724330656,90.2451724330656
"Corn","336N",60,5,8.17430604373886,NA,8.17430604373886,664.888595095739,NA,664.888595095739,10.4066209757295,0.490339439833823,9.91628153589566,831.803082932066,108.22379283109,723.579290100976,1.7419754921568,58.6906950052374,58.6906950052374
"Corn","336N",60,6,9.94887237926797,NA,9.94887237926797,696.251139016567,NA,696.251139016567,10.9714588558384,0.549346541151893,10.4221123146865,950.350574642078,108.899564736213,841.451009905865,0.473239935418537,145.199870889298,145.199870889298
"Corn","336N",60,8,23.7194705718286,NA,23.7194705718286,1376.73936513296,NA,1376.73936513296,29.823703001544,1.52902004463831,28.2946829569057,1852.36524441862,192.452031124688,1659.91321329393,4.57521238507709,283.173848160976,283.173848160976
"Corn","336N",60,9,28.9021793856185,NA,28.9021793856185,1644.69382989815,NA,1644.69382989815,32.821861071852,1.71079008866076,31.1110709831912,1962.77901022441,214.586658307756,1748.19235191666,2.2088915975727,103.498522018502,103.498522018502
"Corn","336N",67,5,8.15955551066584,NA,8.15955551066584,722.005483670399,NA,722.005483670399,9.63837456723995,0.425321405499945,9.21305316174,899.271704902745,111.201042669589,788.070662233156,1.05349765107416,66.0651785627564,66.0651785627564
"Corn","336N",67,6,8.26145557396483,NA,8.26145557396483,754.081328034321,NA,754.081328034321,9.12570080770898,0.431254517270381,8.6944462904386,1014.23048029604,111.918346357106,902.312133938935,0.432990716473766,148.230805904614,148.230805904614
"Corn","336N",67,8,21.0827105949889,NA,21.0827105949889,1524.31833929788,NA,1524.31833929788,24.2221883837416,1.24099789360217,22.9811904901394,2021.92056310481,201.139016379903,1820.78154672491,1.89847989515054,296.46320742703,296.46320742703
"Corn","336N",67,9,23.0801851061401,NA,23.0801851061401,1806.25512564114,NA,1806.25512564114,22.9553978775051,1.22427599087766,21.7311218866275,2123.46679536695,223.1565902439,1900.31020512305,-1.3490632195126,94.0550794819135,94.0550794819135
"Corn","336N",76,5,8.61277214868552,NA,8.61277214868552,799.520433008569,NA,799.520433008569,10.5259679253944,0.448791159939774,10.0771767654547,994.005416231295,115.240163109047,878.765253122248,1.46440461676915,79.2448201136788,79.2448201136788
"Corn","336N",76,6,8.13234742267277,NA,8.13234742267277,827.272454838376,NA,827.272454838376,9.01168703165141,0.396078518831774,8.61560851281963,1095.3356635809,115.483053026592,979.852610554312,0.483261090146861,152.580155715936,152.580155715936
"Corn","336N",76,8,19.461816350436,NA,19.461816350436,1699.4746864518,NA,1699.4746864518,25.4868616224256,1.21907731486634,24.2677843075592,2251.30231770664,212.1107122137,2039.19160549294,4.8059679571232,339.716919041139,339.716919041139
"Corn","336N",76,9,26.5169600262577,NA,26.5169600262577,2044.90776587745,NA,2044.90776587745,26.1248178696789,1.1776484254434,24.9471694442355,2358.59015619406,233.75542607289,2124.83473012117,-1.56979058202224,79.9269642437134,79.9269642437134
"Corn","336N",87,5,8.60305260953565,NA,8.60305260953565,894.154011713461,NA,894.154011713461,10.4905765173031,0.415486477154428,10.0750900401487,1109.40175792163,119.810514357746,989.591243563883,1.47203743061302,95.4372318504221,95.4372318504221
